utc_timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency,price_day_ahead
2015-07-09T17:45:00Z,6958.0,7139.22,43.08
2015-07-09T18:00:00Z,6978.4,7007.66,35.74
2015-07-09T18:15:00Z,6919.2,6991.32,35.94
2015-07-09T18:30:00Z,6794.8,6965.52,35.13
2015-07-09T18:45:00Z,6727.6,6939.5,35.2
2015-07-09T19:00:00Z,6681.2,6783.87,37.38
2015-07-09T19:15:00Z,6635.2,6755.6,38.0
2015-07-09T19:30:00Z,6613.6,6707.8,35.0
2015-07-09T19:45:00Z,6562.0,6638.06,33.9
2015-07-09T20:00:00Z,6417.2,6563.06,42.3
2015-07-09T20:15:00Z,6358.4,6519.51,38.21
2015-07-09T20:30:00Z,6092.4,6437.78,33.0
2015-07-09T20:45:00Z,6046.8,6341.01,22.87
2015-07-09T21:00:00Z,5969.2,6007.6,36.38
2015-07-09T21:15:00Z,5896.4,5909.56,31.0
2015-07-09T21:30:00Z,5700.4,5844.8,24.72
2015-07-09T21:45:00Z,5777.6,5799.63,21.22
2015-07-09T22:00:00Z,5584.4,5684.85,34.0
2015-07-09T22:15:00Z,5449.6,5625.8,29.95
2015-07-09T22:30:00Z,5518.0,5555.7,28.52
2015-07-09T22:45:00Z,5665.6,5486.36,20.0
2015-07-09T23:00:00Z,5466.0,5306.39,27.92
2015-07-09T23:15:00Z,5442.8,5268.26,25.76
2015-07-09T23:30:00Z,5489.6,5238.14,30.19
2015-07-09T23:45:00Z,5468.4,5196.67,24.0
2015-07-10T00:00:00Z,5458.0,5176.03,27.56
2015-07-10T00:15:00Z,5414.4,5143.53,26.0
2015-07-10T00:30:00Z,5353.6,5097.14,29.93
2015-07-10T00:45:00Z,5311.6,5063.93,24.47
2015-07-10T01:00:00Z,5240.0,4997.77,22.02
2015-07-10T01:15:00Z,5185.2,4985.01,21.97
2015-07-10T01:30:00Z,5102.8,4968.39,29.22
2015-07-10T01:45:00Z,5098.8,4963.95,22.78
2015-07-10T02:00:00Z,5189.2,5064.99,26.0
2015-07-10T02:15:00Z,5270.4,5085.99,23.23
2015-07-10T02:30:00Z,5388.0,5112.71,23.17
2015-07-10T02:45:00Z,5367.6,5144.77,25.95
2015-07-10T03:00:00Z,5655.6,5540.45,20.0
2015-07-10T03:15:00Z,5806.0,5614.64,25.23
2015-07-10T03:30:00Z,5900.4,5719.02,27.65
2015-07-10T03:45:00Z,6030.8,5855.41,34.0
2015-07-10T04:00:00Z,6511.6,6557.95,21.14
2015-07-10T04:15:00Z,6770.4,6714.12,32.61
2015-07-10T04:30:00Z,6898.4,6822.66,38.26
2015-07-10T04:45:00Z,6905.2,6941.73,43.99
2015-07-10T05:00:00Z,7450.8,7459.63,37.3
2015-07-10T05:15:00Z,7455.2,7568.57,38.67
2015-07-10T05:30:00Z,7480.0,7624.88,38.22
2015-07-10T05:45:00Z,7500.4,7666.22,37.13
2015-07-10T06:00:00Z,7696.8,7859.86,49.0
2015-07-10T06:15:00Z,7777.2,7899.75,40.4
2015-07-10T06:30:00Z,7809.6,7923.45,34.9
2015-07-10T06:45:00Z,7852.4,7940.52,27.05
2015-07-10T07:00:00Z,7831.6,7957.41,43.68
2015-07-10T07:15:00Z,7894.8,7988.56,38.43
2015-07-10T07:30:00Z,7914.4,8016.02,31.26
2015-07-10T07:45:00Z,7940.0,8020.79,24.6
2015-07-10T08:00:00Z,7953.2,8040.24,39.59
2015-07-10T08:15:00Z,7966.4,8071.19,31.74
2015-07-10T08:30:00Z,8027.6,8099.77,31.55
2015-07-10T08:45:00Z,8064.0,8111.77,26.82
2015-07-10T09:00:00Z,8000.0,8113.76,35.0
2015-07-10T09:15:00Z,7964.0,8119.78,32.4
2015-07-10T09:30:00Z,7952.4,8126.84,32.0
2015-07-10T09:45:00Z,7942.0,8105.86,27.38
2015-07-10T10:00:00Z,7769.6,7934.99,33.24
2015-07-10T10:15:00Z,7684.0,7885.71,29.94
2015-07-10T10:30:00Z,7616.4,7846.3,26.94
2015-07-10T10:45:00Z,7529.6,7817.56,22.92
2015-07-10T11:00:00Z,7560.0,7737.69,31.62
2015-07-10T11:15:00Z,7556.8,7714.95,29.36
2015-07-10T11:30:00Z,7530.4,7687.53,26.0
2015-07-10T11:45:00Z,7458.8,7663.39,22.1
2015-07-10T12:00:00Z,7361.2,7586.83,22.23
2015-07-10T12:15:00Z,7251.6,7565.55,25.72
2015-07-10T12:30:00Z,7254.8,7540.11,26.68
2015-07-10T12:45:00Z,7258.4,7517.28,30.08
2015-07-10T13:00:00Z,7162.0,7484.88,18.15
2015-07-10T13:15:00Z,7086.4,7464.52,25.95
2015-07-10T13:30:00Z,7024.0,7430.64,28.5
2015-07-10T13:45:00Z,6980.0,7405.13,36.8
2015-07-10T14:00:00Z,7036.4,7397.87,14.77
2015-07-10T14:15:00Z,7035.6,7380.81,25.4
2015-07-10T14:30:00Z,7017.6,7358.07,35.43
2015-07-10T14:45:00Z,7017.6,7348.15,42.0
2015-07-10T15:00:00Z,7168.0,7372.71,17.35
2015-07-10T15:15:00Z,7298.8,7375.88,34.74
2015-07-10T15:30:00Z,7315.2,7366.91,45.7
2015-07-10T15:45:00Z,7204.8,7356.48,59.88
2015-07-10T16:00:00Z,7325.2,7286.9,22.96
2015-07-10T16:15:00Z,7177.2,7271.59,33.47
2015-07-10T16:30:00Z,7035.6,7245.17,47.92
2015-07-10T16:45:00Z,6945.2,7224.56,64.4
2015-07-10T17:00:00Z,7058.8,7053.23,35.0
2015-07-10T17:15:00Z,6908.8,7019.77,41.91
2015-07-10T17:30:00Z,6862.4,6978.36,48.37
2015-07-10T17:45:00Z,6802.4,6933.48,54.64
2015-07-10T18:00:00Z,6759.6,6806.91,49.31
2015-07-10T18:15:00Z,6706.0,6787.41,47.0
2015-07-10T18:30:00Z,6682.0,6765.71,47.77
2015-07-10T18:45:00Z,6660.8,6748.08,46.2
2015-07-10T19:00:00Z,6576.0,6597.2,47.89
2015-07-10T19:15:00Z,6611.6,6581.38,46.35
2015-07-10T19:30:00Z,6621.2,6541.89,49.3
2015-07-10T19:45:00Z,6598.4,6484.53,44.0
2015-07-10T20:00:00Z,6594.4,6435.93,58.34
2015-07-10T20:15:00Z,6525.6,6405.11,49.5
2015-07-10T20:30:00Z,6450.4,6349.07,45.51
2015-07-10T20:45:00Z,6512.4,6274.4,32.0
2015-07-10T21:00:00Z,5962.8,5917.07,50.18
2015-07-10T21:15:00Z,5974.0,5835.6,43.51
2015-07-10T21:30:00Z,5973.6,5768.82,36.09
2015-07-10T21:45:00Z,6073.2,5716.61,30.22
2015-07-10T22:00:00Z,5655.2,5698.81,38.73
2015-07-10T22:15:00Z,5656.0,5626.16,34.11
2015-07-10T22:30:00Z,5567.2,5546.02,37.13
2015-07-10T22:45:00Z,5513.2,5473.65,26.0
2015-07-10T23:00:00Z,5299.6,5328.71,35.78
2015-07-10T23:15:00Z,5181.6,5276.92,38.3
2015-07-10T23:30:00Z,5178.8,5247.43,28.85
2015-07-10T23:45:00Z,5152.4,5201.69,23.8
2015-07-11T00:00:00Z,5090.4,5227.13,38.0
2015-07-11T00:15:00Z,5110.0,5178.39,27.25
2015-07-11T00:30:00Z,5064.0,5128.05,23.24
2015-07-11T00:45:00Z,5002.4,5086.14,29.5
2015-07-11T01:00:00Z,5007.2,5014.37,34.0
2015-07-11T01:15:00Z,5007.2,4989.71,28.42
2015-07-11T01:30:00Z,4950.0,4961.17,26.75
2015-07-11T01:45:00Z,4929.2,4941.0,26.08
2015-07-11T02:00:00Z,4902.4,4980.53,29.39
2015-07-11T02:15:00Z,4965.6,4980.57,28.45
2015-07-11T02:30:00Z,4940.4,4984.2,31.0
2015-07-11T02:45:00Z,4932.4,4984.39,27.1
2015-07-11T03:00:00Z,5016.4,5141.77,31.98
2015-07-11T03:15:00Z,5057.6,5164.92,31.0
2015-07-11T03:30:00Z,5080.0,5197.4,28.72
2015-07-11T03:45:00Z,5200.4,5231.07,22.3
2015-07-11T04:00:00Z,5372.4,5521.33,29.52
2015-07-11T04:15:00Z,5502.8,5577.14,30.2
2015-07-11T04:30:00Z,5589.6,5604.23,30.52
2015-07-11T04:45:00Z,5642.0,5676.01,29.76
2015-07-11T05:00:00Z,5904.4,5982.85,33.19
2015-07-11T05:15:00Z,6032.0,6071.4,33.86
2015-07-11T05:30:00Z,6100.8,6114.57,31.7
2015-07-11T05:45:00Z,6107.2,6170.61,31.97
2015-07-11T06:00:00Z,6275.6,6332.38,36.9
2015-07-11T06:15:00Z,6307.6,6407.39,33.5
2015-07-11T06:30:00Z,6333.2,6456.95,36.0
2015-07-11T06:45:00Z,6403.6,6509.14,30.98
2015-07-11T07:00:00Z,6527.2,6644.01,42.0
2015-07-11T07:15:00Z,6586.4,6665.45,42.0
2015-07-11T07:30:00Z,6551.6,6674.89,32.16
2015-07-11T07:45:00Z,6598.8,6684.15,26.9
2015-07-11T08:00:00Z,6667.6,6760.74,41.0
2015-07-11T08:15:00Z,6659.2,6772.21,34.08
2015-07-11T08:30:00Z,6704.4,6783.15,28.95
2015-07-11T08:45:00Z,6720.0,6801.09,22.09
2015-07-11T09:00:00Z,6747.6,6864.8,37.71
2015-07-11T09:15:00Z,6767.6,6874.48,33.24
2015-07-11T09:30:00Z,6764.8,6890.09,27.69
2015-07-11T09:45:00Z,6690.4,6873.96,23.35
2015-07-11T10:00:00Z,6655.2,6732.5,32.67
2015-07-11T10:15:00Z,6565.2,6672.37,34.0
2015-07-11T10:30:00Z,6509.2,6636.35,23.87
2015-07-11T10:45:00Z,6549.6,6620.48,21.15
2015-07-11T11:00:00Z,6483.2,6571.16,31.0
2015-07-11T11:15:00Z,6369.6,6557.92,31.0
2015-07-11T11:30:00Z,6375.2,6541.01,25.32
2015-07-11T11:45:00Z,6379.6,6505.18,17.8
2015-07-11T12:00:00Z,6332.8,6457.23,28.78
2015-07-11T12:15:00Z,6345.6,6433.75,20.53
2015-07-11T12:30:00Z,6373.6,6441.54,27.55
2015-07-11T12:45:00Z,6350.0,6414.45,29.47
2015-07-11T13:00:00Z,6354.8,6401.39,20.1
2015-07-11T13:15:00Z,6357.6,6371.74,23.67
2015-07-11T13:30:00Z,6321.6,6365.41,31.45
2015-07-11T13:45:00Z,6342.0,6344.48,33.05
2015-07-11T14:00:00Z,6355.6,6332.86,15.57
2015-07-11T14:15:00Z,6352.4,6311.08,30.0
2015-07-11T14:30:00Z,6386.4,6295.3,29.27
2015-07-11T14:45:00Z,6352.4,6297.51,39.11
2015-07-11T15:00:00Z,6412.8,6308.47,15.62
2015-07-11T15:15:00Z,6412.8,6299.82,26.79
2015-07-11T15:30:00Z,6378.8,6265.05,44.76
2015-07-11T15:45:00Z,6369.6,6257.99,48.3
2015-07-11T16:00:00Z,6348.4,6217.94,24.5
2015-07-11T16:15:00Z,6263.2,6175.61,32.43
2015-07-11T16:30:00Z,6151.6,6124.81,42.45
2015-07-11T16:45:00Z,6127.6,6103.81,56.62
2015-07-11T17:00:00Z,6118.4,6005.3,31.0
2015-07-11T17:15:00Z,6064.4,5994.68,37.0
2015-07-11T17:30:00Z,5989.2,5975.23,46.4
2015-07-11T17:45:00Z,5986.4,5976.32,48.0
2015-07-11T18:00:00Z,5928.8,5966.97,38.31
2015-07-11T18:15:00Z,5903.6,5982.17,33.48
2015-07-11T18:30:00Z,5881.2,5983.6,42.98
2015-07-11T18:45:00Z,5872.8,5977.49,45.21
2015-07-11T19:00:00Z,5803.2,5962.06,39.31
2015-07-11T19:15:00Z,5810.0,5944.64,37.97
2015-07-11T19:30:00Z,5780.4,5923.39,38.0
2015-07-11T19:45:00Z,5721.2,5894.33,36.7
2015-07-11T20:00:00Z,5883.2,5939.07,46.0
2015-07-11T20:15:00Z,5774.4,5916.89,43.83
2015-07-11T20:30:00Z,5640.0,5878.28,34.0
2015-07-11T20:45:00Z,5599.2,5805.44,28.47
2015-07-11T21:00:00Z,5467.2,5534.31,43.96
2015-07-11T21:15:00Z,5321.6,5456.11,37.7
2015-07-11T21:30:00Z,5303.6,5397.99,30.0
2015-07-11T21:45:00Z,5313.2,5359.45,23.11
2015-07-11T22:00:00Z,5203.6,5197.14,39.29
2015-07-11T22:15:00Z,5177.2,5156.9,33.72
2015-07-11T22:30:00Z,5100.0,5080.49,26.28
2015-07-11T22:45:00Z,4997.6,5026.84,20.73
2015-07-11T23:00:00Z,4876.8,4903.99,31.0
2015-07-11T23:15:00Z,4812.0,4857.56,29.44
2015-07-11T23:30:00Z,4757.6,4813.69,27.18
2015-07-11T23:45:00Z,4774.0,4777.71,22.76
2015-07-12T00:00:00Z,4732.4,4823.29,31.0
2015-07-12T00:15:00Z,4673.6,4795.2,31.0
2015-07-12T00:30:00Z,4619.6,4760.94,20.22
2015-07-12T00:45:00Z,4589.6,4721.26,23.8
2015-07-12T01:00:00Z,4623.2,4635.03,31.0
2015-07-12T01:15:00Z,4601.2,4603.96,30.4
2015-07-12T01:30:00Z,4601.6,4589.62,24.19
2015-07-12T01:45:00Z,4565.6,4573.58,18.66
2015-07-12T02:00:00Z,4555.6,4558.91,29.4
2015-07-12T02:15:00Z,4567.2,4543.47,29.3
2015-07-12T02:30:00Z,4558.0,4546.05,20.16
2015-07-12T02:45:00Z,4538.4,4537.14,18.67
2015-07-12T03:00:00Z,4410.4,4572.69,30.01
2015-07-12T03:15:00Z,4468.8,4563.2,26.18
2015-07-12T03:30:00Z,4435.2,4568.19,12.59
2015-07-12T03:45:00Z,4488.0,4562.48,13.28
2015-07-12T04:00:00Z,4591.2,4702.22,20.49
2015-07-12T04:15:00Z,4644.8,4712.64,24.6
2015-07-12T04:30:00Z,4692.8,4723.89,18.4
2015-07-12T04:45:00Z,4745.2,4770.16,16.51
2015-07-12T05:00:00Z,4984.0,5042.26,28.98
2015-07-12T05:15:00Z,5044.0,5117.48,21.49
2015-07-12T05:30:00Z,5091.6,5161.93,15.95
2015-07-12T05:45:00Z,5116.0,5207.16,21.62
2015-07-12T06:00:00Z,5253.6,5440.56,26.12
2015-07-12T06:15:00Z,5302.0,5506.28,22.5
2015-07-12T06:30:00Z,5343.2,5547.09,25.18
2015-07-12T06:45:00Z,5380.8,5591.19,22.04
2015-07-12T07:00:00Z,5472.0,5778.29,27.32
2015-07-12T07:15:00Z,5541.2,5808.44,24.53
2015-07-12T07:30:00Z,5612.4,5839.08,24.2
2015-07-12T07:45:00Z,5687.6,5875.65,18.26
2015-07-12T08:00:00Z,5749.6,5981.31,28.3
2015-07-12T08:15:00Z,5798.0,6023.56,25.56
2015-07-12T08:30:00Z,5874.0,6052.29,20.29
2015-07-12T08:45:00Z,5917.6,6092.32,19.82
2015-07-12T09:00:00Z,6028.4,6190.37,30.0
2015-07-12T09:15:00Z,6056.8,6227.64,27.52
2015-07-12T09:30:00Z,6104.0,6245.65,26.44
2015-07-12T09:45:00Z,6083.6,6226.42,20.0
2015-07-12T10:00:00Z,5915.6,6053.17,30.0
2015-07-12T10:15:00Z,5852.0,5993.34,26.66
2015-07-12T10:30:00Z,5849.6,5980.49,15.07
2015-07-12T10:45:00Z,5846.8,5958.66,13.62
2015-07-12T11:00:00Z,5738.0,5945.88,30.04
2015-07-12T11:15:00Z,5708.0,5931.05,22.04
2015-07-12T11:30:00Z,5728.4,5913.3,16.96
2015-07-12T11:45:00Z,5677.6,5884.18,10.6
2015-07-12T12:00:00Z,5633.6,5817.96,18.99
2015-07-12T12:15:00Z,5592.0,5796.73,14.13
2015-07-12T12:30:00Z,5548.4,5787.59,18.75
2015-07-12T12:45:00Z,5541.6,5779.44,20.4
2015-07-12T13:00:00Z,5525.6,5752.87,12.6
2015-07-12T13:15:00Z,5502.0,5731.39,16.08
2015-07-12T13:30:00Z,5490.0,5709.13,19.26
2015-07-12T13:45:00Z,5466.4,5698.73,26.08
2015-07-12T14:00:00Z,5522.8,5729.13,6.95
2015-07-12T14:15:00Z,5529.6,5707.26,13.4
2015-07-12T14:30:00Z,5529.6,5688.37,23.75
2015-07-12T14:45:00Z,5552.0,5690.42,32.61
2015-07-12T15:00:00Z,5763.6,5743.94,8.61
2015-07-12T15:15:00Z,5753.2,5745.39,15.89
2015-07-12T15:30:00Z,5761.6,5729.4,29.54
2015-07-12T15:45:00Z,5833.2,5738.42,40.64
2015-07-12T16:00:00Z,5996.8,5748.47,18.98
2015-07-12T16:15:00Z,5939.2,5720.75,25.89
2015-07-12T16:30:00Z,5885.6,5682.3,27.1
2015-07-12T16:45:00Z,5905.2,5683.65,38.0
2015-07-12T17:00:00Z,5826.4,5640.44,25.58
2015-07-12T17:15:00Z,5823.2,5640.67,25.18
2015-07-12T17:30:00Z,5872.8,5640.45,34.03
2015-07-12T17:45:00Z,5789.2,5656.69,37.21
2015-07-12T18:00:00Z,5798.4,5736.07,29.32
2015-07-12T18:15:00Z,5788.4,5748.93,30.21
2015-07-12T18:30:00Z,5775.2,5760.79,31.55
2015-07-12T18:45:00Z,5770.4,5754.46,34.62
2015-07-12T19:00:00Z,5753.2,5789.42,29.88
2015-07-12T19:15:00Z,5795.2,5778.58,28.99
2015-07-12T19:30:00Z,5754.0,5781.74,32.0
2015-07-12T19:45:00Z,5694.0,5781.61,36.0
2015-07-12T20:00:00Z,5869.2,5855.22,41.0
2015-07-12T20:15:00Z,5839.2,5845.25,38.36
2015-07-12T20:30:00Z,5755.2,5784.5,35.0
2015-07-12T20:45:00Z,5762.0,5712.02,22.1
2015-07-12T21:00:00Z,5472.0,5470.81,45.61
2015-07-12T21:15:00Z,5387.2,5395.5,34.31
2015-07-12T21:30:00Z,5348.4,5347.88,26.03
2015-07-12T21:45:00Z,5389.6,5318.74,14.01
2015-07-12T22:00:00Z,5399.2,5139.22,34.28
2015-07-12T22:15:00Z,5284.8,5100.74,30.44
2015-07-12T22:30:00Z,5192.0,5051.61,29.31
2015-07-12T22:45:00Z,5052.4,5004.4,17.74
2015-07-12T23:00:00Z,4936.4,4868.48,30.26
2015-07-12T23:15:00Z,4858.8,4837.41,22.15
2015-07-12T23:30:00Z,4807.6,4817.54,26.08
2015-07-12T23:45:00Z,4819.6,4791.92,23.46
2015-07-13T00:00:00Z,4787.6,4804.34,25.39
2015-07-13T00:15:00Z,4778.4,4778.36,24.55
2015-07-13T00:30:00Z,4571.2,4757.04,25.23
2015-07-13T00:45:00Z,4300.4,4714.96,21.08
2015-07-13T01:00:00Z,4032.8,4660.48,21.46
2015-07-13T01:15:00Z,4130.4,4650.84,21.3
2015-07-13T01:30:00Z,4304.4,4654.13,22.66
2015-07-13T01:45:00Z,4422.8,4656.12,23.52
2015-07-13T02:00:00Z,4613.2,4749.36,15.09
2015-07-13T02:15:00Z,4813.6,4772.3,20.88
2015-07-13T02:30:00Z,4924.0,4809.43,25.88
2015-07-13T02:45:00Z,4985.2,4860.82,31.0
2015-07-13T03:00:00Z,5284.4,5215.81,10.72
2015-07-13T03:15:00Z,5486.8,5298.62,22.83
2015-07-13T03:30:00Z,5598.4,5397.97,29.59
2015-07-13T03:45:00Z,5673.2,5544.96,40.85
2015-07-13T04:00:00Z,6328.0,6132.5,6.0
2015-07-13T04:15:00Z,6517.6,6302.58,30.69
2015-07-13T04:30:00Z,6651.6,6437.13,43.71
2015-07-13T04:45:00Z,6763.2,6548.27,50.58
2015-07-13T05:00:00Z,7431.2,7089.79,34.0
2015-07-13T05:15:00Z,7586.8,7173.64,45.13
2015-07-13T05:30:00Z,7665.2,7256.36,46.43
2015-07-13T05:45:00Z,7721.2,7295.49,53.05
2015-07-13T06:00:00Z,8032.8,7574.96,51.8
2015-07-13T06:15:00Z,8144.0,7611.36,51.42
2015-07-13T06:30:00Z,8242.4,7650.71,49.61
2015-07-13T06:45:00Z,8361.2,7667.05,45.3
2015-07-13T07:00:00Z,8578.4,7671.77,52.07
2015-07-13T07:15:00Z,8690.4,7712.82,47.67
2015-07-13T07:30:00Z,8771.6,7757.85,46.68
2015-07-13T07:45:00Z,8842.4,7768.52,47.59
2015-07-13T08:00:00Z,8936.8,7809.37,52.0
2015-07-13T08:15:00Z,8962.8,7852.23,47.75
2015-07-13T08:30:00Z,9024.4,7887.85,45.7
2015-07-13T08:45:00Z,9030.4,7911.82,41.76
2015-07-13T09:00:00Z,8853.6,7984.8,46.36
2015-07-13T09:15:00Z,8817.2,8014.67,48.0
2015-07-13T09:30:00Z,8864.4,8034.48,48.2
2015-07-13T09:45:00Z,8837.2,8033.97,42.34
2015-07-13T10:00:00Z,8561.2,7838.36,48.0
2015-07-13T10:15:00Z,8390.4,7807.23,43.81
2015-07-13T10:30:00Z,8344.0,7800.47,37.0
2015-07-13T10:45:00Z,8282.0,7800.95,37.47
2015-07-13T11:00:00Z,8318.8,7796.81,48.0
2015-07-13T11:15:00Z,8264.8,7798.65,44.91
2015-07-13T11:30:00Z,8183.6,7787.96,40.8
2015-07-13T11:45:00Z,8108.8,7762.98,28.16
2015-07-13T12:00:00Z,7913.2,7694.2,41.2
2015-07-13T12:15:00Z,7916.4,7683.75,41.5
2015-07-13T12:30:00Z,7882.0,7648.34,31.5
2015-07-13T12:45:00Z,7857.6,7630.07,41.05
2015-07-13T13:00:00Z,7886.8,7617.38,37.76
2015-07-13T13:15:00Z,7912.8,7603.8,40.8
2015-07-13T13:30:00Z,7861.6,7570.5,33.8
2015-07-13T13:45:00Z,7880.0,7536.27,38.3
2015-07-13T14:00:00Z,7843.6,7521.44,30.0
2015-07-13T14:15:00Z,7773.2,7499.93,37.08
2015-07-13T14:30:00Z,7791.2,7468.4,37.5
2015-07-13T14:45:00Z,7732.0,7456.46,37.6
2015-07-13T15:00:00Z,7782.0,7473.07,30.61
2015-07-13T15:15:00Z,7764.4,7458.92,38.26
2015-07-13T15:30:00Z,7738.0,7438.26,39.59
2015-07-13T15:45:00Z,7737.6,7423.8,53.51
2015-07-13T16:00:00Z,7668.0,7347.36,39.0
2015-07-13T16:15:00Z,7604.0,7306.09,40.96
2015-07-13T16:30:00Z,7585.2,7273.16,42.95
2015-07-13T16:45:00Z,7465.2,7251.68,56.18
2015-07-13T17:00:00Z,7323.2,7078.57,41.59
2015-07-13T17:15:00Z,7209.2,7043.37,42.47
2015-07-13T17:30:00Z,7170.8,7016.4,48.0
2015-07-13T17:45:00Z,7098.0,6993.55,50.14
2015-07-13T18:00:00Z,6817.6,6868.88,51.82
2015-07-13T18:15:00Z,6750.0,6871.59,38.53
2015-07-13T18:30:00Z,6696.4,6858.84,44.03
2015-07-13T18:45:00Z,6628.0,6827.97,41.19
2015-07-13T19:00:00Z,6508.8,6682.73,46.89
2015-07-13T19:15:00Z,6352.0,6649.51,46.05
2015-07-13T19:30:00Z,6346.8,6594.99,38.58
2015-07-13T19:45:00Z,6182.8,6535.5,37.11
2015-07-13T20:00:00Z,6171.6,6431.22,53.3
2015-07-13T20:15:00Z,5983.2,6397.57,46.84
2015-07-13T20:30:00Z,5932.0,6313.59,36.33
2015-07-13T20:45:00Z,5944.0,6219.96,20.77
2015-07-13T21:00:00Z,5558.8,5909.96,49.86
2015-07-13T21:15:00Z,5462.4,5813.51,33.42
2015-07-13T21:30:00Z,5480.8,5752.83,27.92
2015-07-13T21:45:00Z,5580.8,5707.23,17.97
2015-07-13T22:00:00Z,5682.0,5656.88,40.49
2015-07-13T22:15:00Z,5688.8,5598.72,30.89
2015-07-13T22:30:00Z,5629.2,5537.26,27.47
2015-07-13T22:45:00Z,5532.4,5475.17,23.8
2015-07-13T23:00:00Z,5423.2,5295.32,32.02
2015-07-13T23:15:00Z,5385.6,5257.84,28.02
2015-07-13T23:30:00Z,5368.0,5230.54,25.79
2015-07-13T23:45:00Z,5428.0,5198.54,28.05
2015-07-14T00:00:00Z,5343.2,5194.08,29.12
2015-07-14T00:15:00Z,5309.2,5160.28,24.74
2015-07-14T00:30:00Z,5270.0,5122.45,26.3
2015-07-14T00:45:00Z,5236.8,5092.45,29.37
2015-07-14T01:00:00Z,5179.6,5031.83,25.57
2015-07-14T01:15:00Z,5203.6,5012.67,22.7
2015-07-14T01:30:00Z,5194.0,4997.56,27.01
2015-07-14T01:45:00Z,5228.0,4990.83,27.9
2015-07-14T02:00:00Z,5303.6,5084.57,14.0
2015-07-14T02:15:00Z,5339.6,5100.94,27.85
2015-07-14T02:30:00Z,5337.2,5117.79,30.16
2015-07-14T02:45:00Z,5407.6,5147.87,32.77
2015-07-14T03:00:00Z,5667.2,5487.8,22.28
2015-07-14T03:15:00Z,5772.4,5558.35,27.24
2015-07-14T03:30:00Z,5881.2,5658.71,30.0
2015-07-14T03:45:00Z,6015.2,5780.64,38.0
2015-07-14T04:00:00Z,6641.2,6423.07,22.64
2015-07-14T04:15:00Z,6712.8,6570.68,35.26
2015-07-14T04:30:00Z,6786.0,6670.35,46.0
2015-07-14T04:45:00Z,6825.6,6775.43,49.95
2015-07-14T05:00:00Z,7614.8,7306.04,45.48
2015-07-14T05:15:00Z,7662.8,7392.02,46.57
2015-07-14T05:30:00Z,7718.0,7470.67,51.24
2015-07-14T05:45:00Z,7740.0,7536.43,52.7
2015-07-14T06:00:00Z,8024.0,7766.58,52.55
2015-07-14T06:15:00Z,8043.2,7808.52,52.36
2015-07-14T06:30:00Z,8160.0,7847.25,51.08
2015-07-14T06:45:00Z,8139.2,7875.4,46.0
2015-07-14T07:00:00Z,8161.2,7900.25,56.82
2015-07-14T07:15:00Z,8266.8,7943.73,48.64
2015-07-14T07:30:00Z,8404.4,7991.75,46.57
2015-07-14T07:45:00Z,8464.8,8016.62,45.11
2015-07-14T08:00:00Z,8456.0,8068.66,55.51
2015-07-14T08:15:00Z,8524.8,8112.2,48.43
2015-07-14T08:30:00Z,8568.8,8147.12,50.21
2015-07-14T08:45:00Z,8656.8,8169.97,42.0
2015-07-14T09:00:00Z,8706.4,8204.54,51.82
2015-07-14T09:15:00Z,8702.0,8229.28,50.95
2015-07-14T09:30:00Z,8713.2,8252.6,54.26
2015-07-14T09:45:00Z,8623.6,8246.06,44.08
2015-07-14T10:00:00Z,8398.8,8060.8,48.0
2015-07-14T10:15:00Z,8372.0,8024.69,47.0
2015-07-14T10:30:00Z,8376.4,8019.28,46.56
2015-07-14T10:45:00Z,8333.6,8022.97,42.45
2015-07-14T11:00:00Z,8254.0,8021.13,48.96
2015-07-14T11:15:00Z,8182.0,8013.73,45.45
2015-07-14T11:30:00Z,8194.4,7995.36,44.01
2015-07-14T11:45:00Z,8205.6,7969.29,35.9
2015-07-14T12:00:00Z,8084.0,7902.25,42.0
2015-07-14T12:15:00Z,8122.4,7885.35,40.59
2015-07-14T12:30:00Z,8124.4,7859.86,39.75
2015-07-14T12:45:00Z,8095.6,7839.61,41.76
2015-07-14T13:00:00Z,7942.8,7829.16,38.8
2015-07-14T13:15:00Z,7811.2,7798.41,44.0
2015-07-14T13:30:00Z,7890.8,7763.42,35.0
2015-07-14T13:45:00Z,7944.4,7740.29,37.7
2015-07-14T14:00:00Z,7972.0,7702.98,34.0
2015-07-14T14:15:00Z,7961.6,7663.14,38.92
2015-07-14T14:30:00Z,7946.0,7629.38,37.82
2015-07-14T14:45:00Z,7970.4,7610.18,44.5
2015-07-14T15:00:00Z,7978.4,7622.1,30.39
2015-07-14T15:15:00Z,7986.0,7606.73,38.8
2015-07-14T15:30:00Z,7974.0,7595.35,42.0
2015-07-14T15:45:00Z,7856.0,7582.8,54.12
2015-07-14T16:00:00Z,8070.8,7493.91,35.41
2015-07-14T16:15:00Z,7990.8,7457.49,43.24
2015-07-14T16:30:00Z,7834.0,7426.5,45.0
2015-07-14T16:45:00Z,7726.0,7397.16,60.0
2015-07-14T17:00:00Z,7686.8,7231.06,42.1
2015-07-14T17:15:00Z,7562.4,7188.92,45.92
2015-07-14T17:30:00Z,7426.0,7154.98,49.69
2015-07-14T17:45:00Z,7332.4,7109.74,52.79
