utc_timestamp,load_actual_entsoe_transparency,load_forecast_entsoe_transparency
2017-06-03T22:15:00Z,38800.57,39305.26
2017-06-03T22:30:00Z,38529.25,38611.87
2017-06-03T22:45:00Z,38086.2,38251.75
2017-06-03T23:00:00Z,38014.07,37638.5
2017-06-03T23:15:00Z,37754.88,37135.3
2017-06-03T23:30:00Z,37088.28,36715.81
2017-06-03T23:45:00Z,36863.52,36505.93
2017-06-04T00:00:00Z,36283.72,36063.25
2017-06-04T00:15:00Z,36179.3,36038.16
2017-06-04T00:30:00Z,36023.11,35864.27
2017-06-04T00:45:00Z,35619.91,35569.96
2017-06-04T01:00:00Z,35476.75,35601.42
2017-06-04T01:15:00Z,35631.16,35521.42
2017-06-04T01:30:00Z,35246.56,35495.29
2017-06-04T01:45:00Z,35138.98,35394.46
2017-06-04T02:00:00Z,35214.89,35423.68
2017-06-04T02:15:00Z,35013.22,35705.98
2017-06-04T02:30:00Z,35017.53,35658.7
2017-06-04T02:45:00Z,34772.79,35732.53
2017-06-04T03:00:00Z,34833.76,35727.98
2017-06-04T03:15:00Z,34747.42,35212.89
2017-06-04T03:30:00Z,34708.99,35132.5
2017-06-04T03:45:00Z,34718.37,34850.2
2017-06-04T04:00:00Z,34766.79,34932.17
2017-06-04T04:15:00Z,34978.67,35141.43
2017-06-04T04:30:00Z,35620.39,35382.3
2017-06-04T04:45:00Z,36266.47,35858.38
2017-06-04T05:00:00Z,37298.69,36902.82
2017-06-04T05:15:00Z,38135.14,37840.71
2017-06-04T05:30:00Z,38663.66,38845.52
2017-06-04T05:45:00Z,39569.98,39962.7
2017-06-04T06:00:00Z,40309.3,41451.85
2017-06-04T06:15:00Z,41233.9,42595.27
2017-06-04T06:30:00Z,41939.94,43265.98
2017-06-04T06:45:00Z,42302.0,44284.87
2017-06-04T07:00:00Z,42980.45,45522.21
2017-06-04T07:15:00Z,43256.83,46390.52
2017-06-04T07:30:00Z,43982.89,46948.94
2017-06-04T07:45:00Z,44386.08,47570.18
2017-06-04T08:00:00Z,45091.95,48407.3
2017-06-04T08:15:00Z,45486.81,48840.32
2017-06-04T08:30:00Z,46246.31,49398.03
2017-06-04T08:45:00Z,46848.28,49612.46
2017-06-04T09:00:00Z,47250.52,50551.56
2017-06-04T09:15:00Z,47948.24,51129.22
2017-06-04T09:30:00Z,48759.41,51667.4
2017-06-04T09:45:00Z,48194.27,51839.71
2017-06-04T10:00:00Z,48346.82,51347.84
2017-06-04T10:15:00Z,47526.43,51329.96
2017-06-04T10:30:00Z,47524.35,50545.09
2017-06-04T10:45:00Z,47103.82,50261.45
2017-06-04T11:00:00Z,46665.26,49217.15
2017-06-04T11:15:00Z,46214.45,49357.1
2017-06-04T11:30:00Z,45507.76,48871.94
2017-06-04T11:45:00Z,45369.48,47821.49
2017-06-04T12:00:00Z,44810.01,47661.12
2017-06-04T12:15:00Z,44500.94,47280.69
2017-06-04T12:30:00Z,43709.79,47251.63
2017-06-04T12:45:00Z,43422.23,47251.5
2017-06-04T13:00:00Z,42980.68,47595.19
2017-06-04T13:15:00Z,43044.45,46551.53
2017-06-04T13:30:00Z,42900.18,46235.05
2017-06-04T13:45:00Z,43160.43,46012.33
2017-06-04T14:00:00Z,43450.34,46293.77
2017-06-04T14:15:00Z,43257.79,46708.82
2017-06-04T14:30:00Z,42966.17,47263.02
2017-06-04T14:45:00Z,43294.47,46196.75
2017-06-04T15:00:00Z,43272.74,46355.29
2017-06-04T15:15:00Z,43663.34,46352.88
2017-06-04T15:30:00Z,43879.35,46770.0
2017-06-04T15:45:00Z,43883.15,46599.47
2017-06-04T16:00:00Z,44190.8,46678.92
2017-06-04T16:15:00Z,44406.49,47285.51
2017-06-04T16:30:00Z,44626.7,47179.38
2017-06-04T16:45:00Z,44281.26,47220.86
2017-06-04T17:00:00Z,44348.24,47608.59
2017-06-04T17:15:00Z,44191.05,47433.04
2017-06-04T17:30:00Z,44048.32,46968.51
2017-06-04T17:45:00Z,43930.79,46765.82
2017-06-04T18:00:00Z,43756.1,46739.43
2017-06-04T18:15:00Z,43474.15,46655.43
2017-06-04T18:30:00Z,42943.16,46005.71
2017-06-04T18:45:00Z,42483.5,45920.22
2017-06-04T19:00:00Z,42507.12,45384.99
2017-06-04T19:15:00Z,42378.1,45464.62
2017-06-04T19:30:00Z,42317.06,46189.42
2017-06-04T19:45:00Z,42484.26,45871.03
2017-06-04T20:00:00Z,42824.94,46213.99
2017-06-04T20:15:00Z,42446.75,45989.27
2017-06-04T20:30:00Z,42085.6,45229.06
2017-06-04T20:45:00Z,41305.91,44221.03
2017-06-04T21:00:00Z,40710.33,43209.38
2017-06-04T21:15:00Z,40036.36,42635.47
2017-06-04T21:30:00Z,39269.69,41909.34
2017-06-04T21:45:00Z,38498.04,41014.15
2017-06-04T22:00:00Z,37870.52,39541.66
2017-06-04T22:15:00Z,37322.11,38687.54
2017-06-04T22:30:00Z,36779.67,38213.56
2017-06-04T22:45:00Z,36360.92,37829.67
2017-06-04T23:00:00Z,35823.64,37315.39
2017-06-04T23:15:00Z,35324.31,36683.45
2017-06-04T23:30:00Z,34962.42,36373.35
2017-06-04T23:45:00Z,34627.42,35989.81
2017-06-05T00:00:00Z,34468.38,35678.71
2017-06-05T00:15:00Z,34213.62,35418.93
2017-06-05T00:30:00Z,34119.06,35410.7
2017-06-05T00:45:00Z,34033.19,35213.66
2017-06-05T01:00:00Z,33922.5,35190.32
2017-06-05T01:15:00Z,33818.5,35130.65
2017-06-05T01:30:00Z,34012.83,35107.97
2017-06-05T01:45:00Z,33948.67,35188.14
2017-06-05T02:00:00Z,34060.16,35417.96
2017-06-05T02:15:00Z,33918.41,35557.41
2017-06-05T02:30:00Z,33964.34,35711.2
2017-06-05T02:45:00Z,33845.29,35817.86
2017-06-05T03:00:00Z,33946.72,35868.59
2017-06-05T03:15:00Z,33795.11,35481.7
2017-06-05T03:30:00Z,33690.17,35583.48
2017-06-05T03:45:00Z,33909.76,35636.84
2017-06-05T04:00:00Z,34679.25,35693.13
2017-06-05T04:15:00Z,34998.88,35923.89
2017-06-05T04:30:00Z,35350.18,36356.93
2017-06-05T04:45:00Z,35680.59,36751.85
2017-06-05T05:00:00Z,36422.79,37526.88
2017-06-05T05:15:00Z,36962.73,38393.1
2017-06-05T05:30:00Z,37671.21,39502.1
2017-06-05T05:45:00Z,38400.29,40762.67
2017-06-05T06:00:00Z,39567.1,42056.18
2017-06-05T06:15:00Z,40606.19,42854.6
2017-06-05T06:30:00Z,41268.65,43397.95
2017-06-05T06:45:00Z,41976.27,44453.01
2017-06-05T07:00:00Z,42879.02,45628.16
2017-06-05T07:15:00Z,43370.55,46546.21
2017-06-05T07:30:00Z,44112.76,46909.72
2017-06-05T07:45:00Z,44613.58,47547.6
2017-06-05T08:00:00Z,45199.81,48276.61
2017-06-05T08:15:00Z,45449.62,48864.32
2017-06-05T08:30:00Z,45737.94,49410.9
2017-06-05T08:45:00Z,46124.47,49778.22
2017-06-05T09:00:00Z,46738.5,50737.19
2017-06-05T09:15:00Z,47276.15,51137.75
2017-06-05T09:30:00Z,47922.52,51781.62
2017-06-05T09:45:00Z,48138.77,52551.28
2017-06-05T10:00:00Z,48239.32,50782.18
2017-06-05T10:15:00Z,47896.0,50192.82
2017-06-05T10:30:00Z,47618.32,50057.49
2017-06-05T10:45:00Z,47557.06,48856.31
2017-06-05T11:00:00Z,46967.11,49330.03
2017-06-05T11:15:00Z,46643.96,48527.29
2017-06-05T11:30:00Z,46120.7,47802.03
2017-06-05T11:45:00Z,45739.95,47350.14
2017-06-05T12:00:00Z,45419.36,47383.16
2017-06-05T12:15:00Z,44789.39,46698.05
2017-06-05T12:30:00Z,44906.89,46052.75
2017-06-05T12:45:00Z,44443.9,45839.63
2017-06-05T13:00:00Z,44652.2,45726.82
2017-06-05T13:15:00Z,44534.34,46176.94
2017-06-05T13:30:00Z,44145.76,45943.71
2017-06-05T13:45:00Z,44020.8,45913.22
2017-06-05T14:00:00Z,44292.1,45212.7
2017-06-05T14:15:00Z,43886.02,45484.73
2017-06-05T14:30:00Z,44029.31,45298.02
2017-06-05T14:45:00Z,43860.88,46187.72
2017-06-05T15:00:00Z,44261.11,46722.03
2017-06-05T15:15:00Z,44757.27,47013.37
2017-06-05T15:30:00Z,45009.08,47136.7
2017-06-05T15:45:00Z,45164.89,47850.73
2017-06-05T16:00:00Z,45463.41,48093.41
2017-06-05T16:15:00Z,45744.47,48156.31
2017-06-05T16:30:00Z,46108.75,48584.83
2017-06-05T16:45:00Z,46080.7,48856.77
2017-06-05T17:00:00Z,46479.02,48739.57
2017-06-05T17:15:00Z,46141.24,48621.37
2017-06-05T17:30:00Z,45825.05,48492.97
2017-06-05T17:45:00Z,45730.77,48336.19
2017-06-05T18:00:00Z,45852.57,48578.42
2017-06-05T18:15:00Z,45593.24,47773.98
2017-06-05T18:30:00Z,45238.62,47457.11
2017-06-05T18:45:00Z,44729.88,46962.06
2017-06-05T19:00:00Z,44939.34,47094.32
2017-06-05T19:15:00Z,44779.69,47028.28
2017-06-05T19:30:00Z,44956.7,48348.69
2017-06-05T19:45:00Z,44977.08,46603.82
2017-06-05T20:00:00Z,45602.93,46924.77
2017-06-05T20:15:00Z,45418.61,46704.69
2017-06-05T20:30:00Z,44594.31,45725.94
2017-06-05T20:45:00Z,43712.17,45138.35
2017-06-05T21:00:00Z,42832.65,44509.9
2017-06-05T21:15:00Z,42014.07,43974.93
2017-06-05T21:30:00Z,41247.0,43265.74
2017-06-05T21:45:00Z,40641.26,42688.41
2017-06-05T22:00:00Z,40207.7,42607.34
2017-06-05T22:15:00Z,39692.35,42393.81
2017-06-05T22:30:00Z,39156.32,41905.02
2017-06-05T22:45:00Z,38856.1,41677.04
2017-06-05T23:00:00Z,38412.76,41007.19
2017-06-05T23:15:00Z,37952.12,40712.47
2017-06-05T23:30:00Z,37845.2,40433.39
2017-06-05T23:45:00Z,37837.59,40305.86
2017-06-06T00:00:00Z,37639.03,40034.58
2017-06-06T00:15:00Z,37615.97,39930.66
2017-06-06T00:30:00Z,37597.33,39877.87
2017-06-06T00:45:00Z,37614.75,39843.6
2017-06-06T01:00:00Z,37801.77,39997.72
2017-06-06T01:15:00Z,37888.43,40043.31
2017-06-06T01:30:00Z,38057.65,40165.23
2017-06-06T01:45:00Z,38161.95,40357.14
2017-06-06T02:00:00Z,38418.57,40955.75
2017-06-06T02:15:00Z,38862.98,41409.41
2017-06-06T02:30:00Z,39327.5,41695.41
2017-06-06T02:45:00Z,39724.13,42231.15
2017-06-06T03:00:00Z,41013.73,43566.24
2017-06-06T03:15:00Z,41981.99,44115.21
2017-06-06T03:30:00Z,43634.53,45301.88
2017-06-06T03:45:00Z,44944.94,46829.97
2017-06-06T04:00:00Z,48312.55,50321.03
2017-06-06T04:15:00Z,50679.59,52883.01
2017-06-06T04:30:00Z,52972.12,54722.02
2017-06-06T04:45:00Z,54644.19,56240.26
2017-06-06T05:00:00Z,56590.34,58108.02
2017-06-06T05:15:00Z,57784.66,59485.13
2017-06-06T05:30:00Z,59399.17,61159.73
2017-06-06T05:45:00Z,60664.76,62307.94
2017-06-06T06:00:00Z,61703.8,63548.31
2017-06-06T06:15:00Z,62374.46,63965.19
2017-06-06T06:30:00Z,63015.84,64492.17
2017-06-06T06:45:00Z,63239.72,64694.92
2017-06-06T07:00:00Z,63242.95,64621.67
2017-06-06T07:15:00Z,63783.66,65279.43
2017-06-06T07:30:00Z,64308.5,65588.99
2017-06-06T07:45:00Z,65140.26,66273.35
2017-06-06T08:00:00Z,65377.83,66509.78
2017-06-06T08:15:00Z,65790.5,66870.18
2017-06-06T08:30:00Z,66320.4,67334.21
2017-06-06T08:45:00Z,66753.89,67741.28
2017-06-06T09:00:00Z,67339.88,68008.9
2017-06-06T09:15:00Z,67898.54,68322.45
2017-06-06T09:30:00Z,68041.84,68500.74
2017-06-06T09:45:00Z,67541.17,68274.03
2017-06-06T10:00:00Z,66897.83,68036.43
2017-06-06T10:15:00Z,66806.48,67972.34
2017-06-06T10:30:00Z,66922.51,67788.62
2017-06-06T10:45:00Z,67254.81,67826.72
2017-06-06T11:00:00Z,67552.11,67563.75
2017-06-06T11:15:00Z,67385.31,67542.5
2017-06-06T11:30:00Z,67396.84,66898.29
2017-06-06T11:45:00Z,67225.95,66233.62
2017-06-06T12:00:00Z,66992.59,65865.62
2017-06-06T12:15:00Z,67598.87,65557.32
2017-06-06T12:30:00Z,67664.52,65442.46
2017-06-06T12:45:00Z,66863.19,65686.48
2017-06-06T13:00:00Z,66466.54,65874.58
2017-06-06T13:15:00Z,65713.85,64997.9
2017-06-06T13:30:00Z,64823.41,64744.08
2017-06-06T13:45:00Z,64323.23,64342.06
2017-06-06T14:00:00Z,63933.56,64251.02
2017-06-06T14:15:00Z,63476.59,64635.83
2017-06-06T14:30:00Z,62989.63,64319.81
2017-06-06T14:45:00Z,62081.55,63445.05
2017-06-06T15:00:00Z,61842.8,63327.18
2017-06-06T15:15:00Z,61716.3,63243.88
2017-06-06T15:30:00Z,62375.67,63103.88
2017-06-06T15:45:00Z,62378.59,62709.68
2017-06-06T16:00:00Z,62283.6,62063.62
2017-06-06T16:15:00Z,62004.55,61958.41
2017-06-06T16:30:00Z,61869.52,62066.51
2017-06-06T16:45:00Z,62181.11,61995.43
2017-06-06T17:00:00Z,62061.13,61675.01
2017-06-06T17:15:00Z,61644.16,61217.32
2017-06-06T17:30:00Z,60927.09,60940.39
2017-06-06T17:45:00Z,60586.32,60527.92
2017-06-06T18:00:00Z,60348.2,59620.55
2017-06-06T18:15:00Z,59607.9,58601.09
2017-06-06T18:30:00Z,59110.23,58031.77
2017-06-06T18:45:00Z,58284.11,57348.08
2017-06-06T19:00:00Z,57658.66,56536.99
2017-06-06T19:15:00Z,57371.21,56289.02
2017-06-06T19:30:00Z,56846.66,56213.22
2017-06-06T19:45:00Z,55790.39,55151.46
2017-06-06T20:00:00Z,54791.13,54447.69
2017-06-06T20:15:00Z,54339.1,53923.17
2017-06-06T20:30:00Z,53322.47,52579.08
2017-06-06T20:45:00Z,52174.81,51362.15
2017-06-06T21:00:00Z,51064.2,50121.57
2017-06-06T21:15:00Z,49752.53,49076.34
2017-06-06T21:30:00Z,48263.33,48204.46
2017-06-06T21:45:00Z,47167.17,47569.94
2017-06-06T22:00:00Z,46285.99,47948.21
2017-06-06T22:15:00Z,45908.7,47451.39
2017-06-06T22:30:00Z,45374.08,46855.79
2017-06-06T22:45:00Z,45049.55,46228.99
2017-06-06T23:00:00Z,44388.22,45727.89
2017-06-06T23:15:00Z,44052.54,45228.81
2017-06-06T23:30:00Z,43703.73,44807.28
2017-06-06T23:45:00Z,43580.46,44453.73
2017-06-07T00:00:00Z,42948.84,44158.65
2017-06-07T00:15:00Z,42863.25,43977.13
2017-06-07T00:30:00Z,42621.35,43907.08
2017-06-07T00:45:00Z,42800.56,43940.91
2017-06-07T01:00:00Z,42658.94,44136.16
2017-06-07T01:15:00Z,42711.04,44192.94
2017-06-07T01:30:00Z,42752.25,44276.24
2017-06-07T01:45:00Z,43170.36,44275.76
2017-06-07T02:00:00Z,43604.53,44730.6
2017-06-07T02:15:00Z,44126.65,45138.32
2017-06-07T02:30:00Z,44437.63,45455.73
2017-06-07T02:45:00Z,45268.85,45842.18
2017-06-07T03:00:00Z,46037.36,46907.71
2017-06-07T03:15:00Z,46830.53,47460.91
2017-06-07T03:30:00Z,47998.03,48517.81
2017-06-07T03:45:00Z,49748.67,49796.43
2017-06-07T04:00:00Z,52890.99,52661.22
2017-06-07T04:15:00Z,55265.53,55194.35
2017-06-07T04:30:00Z,57366.35,56901.2
2017-06-07T04:45:00Z,59153.13,58123.1
2017-06-07T05:00:00Z,61028.98,60221.28
2017-06-07T05:15:00Z,61844.53,61214.19
2017-06-07T05:30:00Z,62764.1,62071.74
2017-06-07T05:45:00Z,63675.66,63137.11
2017-06-07T06:00:00Z,64536.3,63902.85
2017-06-07T06:15:00Z,65342.3,64737.45
2017-06-07T06:30:00Z,65914.61,65264.28
2017-06-07T06:45:00Z,65824.64,65420.38
2017-06-07T07:00:00Z,65817.43,65356.39
2017-06-07T07:15:00Z,66346.27,65839.58
2017-06-07T07:30:00Z,67325.08,66282.07
2017-06-07T07:45:00Z,67913.66,66583.65
2017-06-07T08:00:00Z,68169.95,66847.4
2017-06-07T08:15:00Z,68394.83,67259.87
2017-06-07T08:30:00Z,68257.02,67658.52
2017-06-07T08:45:00Z,68100.92,67855.78
2017-06-07T09:00:00Z,68105.27,68388.95
2017-06-07T09:15:00Z,68838.73,68778.77
2017-06-07T09:30:00Z,69486.75,69025.48
2017-06-07T09:45:00Z,69433.51,68528.9
2017-06-07T10:00:00Z,68938.9,68601.16
2017-06-07T10:15:00Z,69479.14,68576.4
2017-06-07T10:30:00Z,68974.14,68531.12
2017-06-07T10:45:00Z,69089.97,68504.25
2017-06-07T11:00:00Z,69271.53,68153.31
2017-06-07T11:15:00Z,68783.91,68080.95
2017-06-07T11:30:00Z,68510.42,67412.27
2017-06-07T11:45:00Z,68322.79,66739.29
2017-06-07T12:00:00Z,68269.17,66441.41
2017-06-07T12:15:00Z,67967.35,66128.51
2017-06-07T12:30:00Z,67649.27,65944.39
2017-06-07T12:45:00Z,66925.34,66166.4
2017-06-07T13:00:00Z,66692.17,66345.81
2017-06-07T13:15:00Z,66559.4,65587.62
2017-06-07T13:30:00Z,66583.68,65304.38
2017-06-07T13:45:00Z,65504.97,64839.46
2017-06-07T14:00:00Z,64805.51,64476.22
2017-06-07T14:15:00Z,64611.82,64532.54
2017-06-07T14:30:00Z,64403.77,64451.03
2017-06-07T14:45:00Z,64508.43,63683.83
2017-06-07T15:00:00Z,64336.33,63502.35
2017-06-07T15:15:00Z,63553.43,63443.18
2017-06-07T15:30:00Z,63421.24,63475.27
2017-06-07T15:45:00Z,64020.4,63272.7
2017-06-07T16:00:00Z,63624.4,62737.59
2017-06-07T16:15:00Z,63602.06,62673.05
2017-06-07T16:30:00Z,63616.67,62832.64
2017-06-07T16:45:00Z,63794.03,62782.7
2017-06-07T17:00:00Z,63702.91,62524.68
2017-06-07T17:15:00Z,63181.77,62088.86
2017-06-07T17:30:00Z,62516.19,61713.83
2017-06-07T17:45:00Z,62383.17,61239.87
2017-06-07T18:00:00Z,61579.35,60362.02
2017-06-07T18:15:00Z,60982.16,59532.52
2017-06-07T18:30:00Z,59879.62,58705.92
2017-06-07T18:45:00Z,59002.35,58041.75
2017-06-07T19:00:00Z,58291.79,57276.2
2017-06-07T19:15:00Z,57913.17,57193.33
2017-06-07T19:30:00Z,57016.62,56787.26
2017-06-07T19:45:00Z,56339.27,56217.8
2017-06-07T20:00:00Z,56085.22,55749.1
2017-06-07T20:15:00Z,55338.47,55003.91
2017-06-07T20:30:00Z,54442.3,53762.58
2017-06-07T20:45:00Z,52922.0,52454.92
2017-06-07T21:00:00Z,51690.78,51156.09
2017-06-07T21:15:00Z,50744.86,50165.77
2017-06-07T21:30:00Z,49630.04,49167.19
2017-06-07T21:45:00Z,48779.76,48294.2
2017-06-07T22:00:00Z,47747.13,46834.0
2017-06-07T22:15:00Z,46897.16,46434.55
2017-06-07T22:30:00Z,46400.47,45898.73
2017-06-07T22:45:00Z,45792.55,45317.31
2017-06-07T23:00:00Z,45029.31,44698.02
2017-06-07T23:15:00Z,44637.23,44233.71
2017-06-07T23:30:00Z,44325.95,43958.67
2017-06-07T23:45:00Z,43703.6,43604.76
2017-06-08T00:00:00Z,43530.86,43243.43
2017-06-08T00:15:00Z,43261.69,43135.49
2017-06-08T00:30:00Z,43165.1,43186.19
2017-06-08T00:45:00Z,43024.69,43278.36
2017-06-08T01:00:00Z,43041.7,43381.13
2017-06-08T01:15:00Z,43016.03,43443.95
2017-06-08T01:30:00Z,43207.62,43488.12
2017-06-08T01:45:00Z,43516.38,43551.2
2017-06-08T02:00:00Z,43487.86,44072.46
2017-06-08T02:15:00Z,43656.04,44374.95
2017-06-08T02:30:00Z,44302.88,44871.06
2017-06-08T02:45:00Z,44495.23,45296.92
2017-06-08T03:00:00Z,45494.54,46452.15
2017-06-08T03:15:00Z,46076.1,47070.45
2017-06-08T03:30:00Z,47127.39,48142.65
2017-06-08T03:45:00Z,48645.0,49632.81
2017-06-08T04:00:00Z,51361.64,52477.28
2017-06-08T04:15:00Z,53742.98,55049.39
2017-06-08T04:30:00Z,55496.27,56808.82
2017-06-08T04:45:00Z,57040.21,58588.68
2017-06-08T05:00:00Z,58959.44,60502.06
2017-06-08T05:15:00Z,60044.64,60670.51
2017-06-08T05:30:00Z,61038.43,61973.12
2017-06-08T05:45:00Z,61622.39,63025.89
2017-06-08T06:00:00Z,62671.0,63626.0
2017-06-08T06:15:00Z,63234.85,64166.49
2017-06-08T06:30:00Z,63788.44,64250.85
2017-06-08T06:45:00Z,64021.15,64628.02
2017-06-08T07:00:00Z,63734.28,64775.3
2017-06-08T07:15:00Z,64171.87,65127.36
2017-06-08T07:30:00Z,64459.43,65562.58
2017-06-08T07:45:00Z,64911.71,65949.29
2017-06-08T08:00:00Z,65001.54,66337.88
2017-06-08T08:15:00Z,65575.35,66672.23
2017-06-08T08:30:00Z,65560.1,67136.97
2017-06-08T08:45:00Z,65702.46,67591.07
2017-06-08T09:00:00Z,65657.56,68104.2
2017-06-08T09:15:00Z,65927.25,68626.5
2017-06-08T09:30:00Z,66589.55,69153.24
2017-06-08T09:45:00Z,66662.77,68522.15
2017-06-08T10:00:00Z,66355.54,68475.97
2017-06-08T10:15:00Z,66366.21,68658.14
2017-06-08T10:30:00Z,66682.69,68455.11
2017-06-08T10:45:00Z,66796.3,68627.1
2017-06-08T11:00:00Z,66822.06,68159.6
2017-06-08T11:15:00Z,66553.89,68175.14
2017-06-08T11:30:00Z,66036.06,67519.34
2017-06-08T11:45:00Z,65206.26,66782.22
2017-06-08T12:00:00Z,64771.91,66592.16
2017-06-08T12:15:00Z,64735.15,66312.71
2017-06-08T12:30:00Z,64464.38,66182.62
2017-06-08T12:45:00Z,63942.17,66402.33
2017-06-08T13:00:00Z,63726.1,66804.11
2017-06-08T13:15:00Z,63444.79,65871.13
2017-06-08T13:30:00Z,63049.88,65732.19
2017-06-08T13:45:00Z,62644.35,65107.82
2017-06-08T14:00:00Z,62197.56,64910.42
2017-06-08T14:15:00Z,61839.25,64718.99
2017-06-08T14:30:00Z,61330.43,64556.76
2017-06-08T14:45:00Z,61370.95,63940.83
2017-06-08T15:00:00Z,61288.54,63808.36
2017-06-08T15:15:00Z,61500.68,63608.68
2017-06-08T15:30:00Z,61715.4,63999.37
2017-06-08T15:45:00Z,61366.59,63846.55
2017-06-08T16:00:00Z,60857.37,63598.28
2017-06-08T16:15:00Z,60693.37,63549.52
2017-06-08T16:30:00Z,60966.58,63427.75
2017-06-08T16:45:00Z,61183.61,63308.91
2017-06-08T17:00:00Z,60603.29,62901.39
2017-06-08T17:15:00Z,60426.5,62261.61
2017-06-08T17:30:00Z,60132.94,61882.33
2017-06-08T17:45:00Z,59914.4,61357.38
2017-06-08T18:00:00Z,59354.74,60874.72
2017-06-08T18:15:00Z,58567.7,59953.49
2017-06-08T18:30:00Z,58012.67,58684.66
2017-06-08T18:45:00Z,57420.81,58023.14
2017-06-08T19:00:00Z,56902.64,57142.53
2017-06-08T19:15:00Z,56752.19,56694.5
2017-06-08T19:30:00Z,56031.18,56406.28
2017-06-08T19:45:00Z,55508.82,55923.78
2017-06-08T20:00:00Z,55131.09,55353.78
2017-06-08T20:15:00Z,54639.77,54529.45
2017-06-08T20:30:00Z,53477.5,53444.77
2017-06-08T20:45:00Z,52191.96,52220.46
2017-06-08T21:00:00Z,51139.51,50688.34
2017-06-08T21:15:00Z,50131.99,49773.36
2017-06-08T21:30:00Z,49209.98,48775.48
2017-06-08T21:45:00Z,48251.29,47966.85
2017-06-08T22:00:00Z,47176.37,48485.4
2017-06-08T22:15:00Z,46673.1,47763.71
2017-06-08T22:30:00Z,46315.92,47135.12
2017-06-08T22:45:00Z,45854.4,46586.69
2017-06-08T23:00:00Z,45331.63,45917.9
2017-06-08T23:15:00Z,44866.13,45544.41
2017-06-08T23:30:00Z,44417.15,45119.49
2017-06-08T23:45:00Z,44054.59,44793.92
2017-06-09T00:00:00Z,43508.42,44405.06
2017-06-09T00:15:00Z,43332.22,44252.99
2017-06-09T00:30:00Z,43274.62,44254.0
2017-06-09T00:45:00Z,43215.28,44274.97
2017-06-09T01:00:00Z,43330.06,44460.24
2017-06-09T01:15:00Z,43385.52,44452.59
2017-06-09T01:30:00Z,43269.48,44482.41
2017-06-09T01:45:00Z,43397.02,44525.16
2017-06-09T02:00:00Z,43689.51,44910.6
2017-06-09T02:15:00Z,43853.14,45325.8
2017-06-09T02:30:00Z,43789.38,45758.59
2017-06-09T02:45:00Z,44573.2,46173.63
2017-06-09T03:00:00Z,45722.85,47122.91
2017-06-09T03:15:00Z,46250.29,47601.53
2017-06-09T03:30:00Z,47191.53,48575.07
2017-06-09T03:45:00Z,48698.8,49796.16
2017-06-09T04:00:00Z,51551.3,52378.2
2017-06-09T04:15:00Z,53656.59,54302.2
2017-06-09T04:30:00Z,55469.3,55714.42
2017-06-09T04:45:00Z,57018.34,57104.35
2017-06-09T05:00:00Z,58734.96,58639.32
2017-06-09T05:15:00Z,59972.79,61845.19
2017-06-09T05:30:00Z,60991.44,63222.06
2017-06-09T05:45:00Z,61741.1,64250.74
2017-06-09T06:00:00Z,62794.45,65247.46
2017-06-09T06:15:00Z,63503.26,65970.19
2017-06-09T06:30:00Z,63983.96,66485.28
2017-06-09T06:45:00Z,64131.73,66585.65
2017-06-09T07:00:00Z,63815.36,66692.02
2017-06-09T07:15:00Z,64456.08,67058.16
2017-06-09T07:30:00Z,65104.6,67509.5
2017-06-09T07:45:00Z,65060.26,67799.42
2017-06-09T08:00:00Z,65167.49,68062.39
2017-06-09T08:15:00Z,65655.07,68229.38
2017-06-09T08:30:00Z,66105.27,68698.32
2017-06-09T08:45:00Z,66580.7,68861.26
2017-06-09T09:00:00Z,66897.0,69387.06
2017-06-09T09:15:00Z,67330.6,69771.3
2017-06-09T09:30:00Z,67376.42,70151.75
2017-06-09T09:45:00Z,67650.01,69438.21
2017-06-09T10:00:00Z,67034.52,69277.83
2017-06-09T10:15:00Z,66904.46,69239.7
2017-06-09T10:30:00Z,67151.99,68730.39
2017-06-09T10:45:00Z,67335.73,68728.01
2017-06-09T11:00:00Z,66996.48,68243.52
2017-06-09T11:15:00Z,66107.24,67984.71
2017-06-09T11:30:00Z,65415.29,67162.39
2017-06-09T11:45:00Z,65011.54,66127.89
2017-06-09T12:00:00Z,64653.05,65589.33
2017-06-09T12:15:00Z,64332.61,65254.54
2017-06-09T12:30:00Z,64296.52,65169.78
2017-06-09T12:45:00Z,63932.07,65128.46
2017-06-09T13:00:00Z,63735.1,65340.65
2017-06-09T13:15:00Z,63633.1,64509.6
2017-06-09T13:30:00Z,62853.06,63822.88
2017-06-09T13:45:00Z,62403.91,63320.05
2017-06-09T14:00:00Z,62143.77,63589.26
2017-06-09T14:15:00Z,61931.7,63687.02
2017-06-09T14:30:00Z,61946.27,63654.39
2017-06-09T14:45:00Z,61533.74,62888.72
2017-06-09T15:00:00Z,61446.02,63020.11
2017-06-09T15:15:00Z,61903.93,63061.16
2017-06-09T15:30:00Z,61987.58,63138.92
2017-06-09T15:45:00Z,62391.88,62925.94
2017-06-09T16:00:00Z,61939.23,62383.57
2017-06-09T16:15:00Z,61146.36,62005.79
2017-06-09T16:30:00Z,60522.77,62114.46
2017-06-09T16:45:00Z,60941.65,62226.64
2017-06-09T17:00:00Z,60980.8,62095.1
2017-06-09T17:15:00Z,60356.3,61561.8
2017-06-09T17:30:00Z,59499.35,61082.5
