date,hour_of_the_week0,hour_of_the_week1,hour_of_the_day0,hour_of_the_day1,week_of_the_year0,week_of_the_year1,is_christmas_time,is_workday_context,is_holiday_context,is_previous_day_workday,is_next_day_workday,OT
2017-08-14 12:00:00+00:00,-4.898587196589413e-16,1.0,-0.1361666490962464,-0.9906859460363308,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7891.18
2017-08-14 13:00:00+00:00,0.8660254037844387,0.49999999999999994,-0.39840108984624156,-0.9172113015054529,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7823.29
2017-08-14 14:00:00+00:00,0.8660254037844393,-0.499999999999999,-0.6310879443260528,-0.7757112907044198,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7673.95
2017-08-14 15:00:00+00:00,2.388680238973927e-15,-1.0,-0.816969893010442,-0.5766803221148672,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7422.81
2017-08-14 16:00:00+00:00,-0.8660254037844377,-0.5000000000000016,-0.9422609221188204,-0.3348796121709864,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7156.63
2017-08-14 17:00:00+00:00,-0.8660254037844384,0.5000000000000004,-0.9976687691905393,-0.06824241336467046,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,7169.5
2017-08-14 18:00:00+00:00,-7.347880794884119e-16,1.0,-0.979084087682323,0.2034560130526333,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,6991.36
2017-08-14 19:00:00+00:00,0.8660254037844377,0.5000000000000017,-0.8878852184023756,0.4600650377311516,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,6813.61
2017-08-14 20:00:00+00:00,0.8660254037844385,-0.5000000000000003,-0.730835964278124,0.6825531432186541,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,6555.08
2017-08-14 21:00:00+00:00,8.572527594031472e-16,-1.0,-0.5195839500354336,0.8544194045464886,-0.6965510290629969,-0.7175072570443312,False,True,False,False,True,5965.84
